days_after_transplant,treatment,ec,light,plant_height_cm,num_leaves,t_air_mean,rh_mean,co2_mean,par_lamp_daily,light_on_hours_daily,par_lamp_sum,light_on_hours,t_air_mean_7d,par_lamp_sum_7d,current_plant_height_cm,current_num_leaves,next_plant_height_cm,next_num_leaves
48.0,Cherry_EC6_NoLight,EC6,no light,33.58571428571428,18.4,20.087847222222223,81.03159722222222,493.8263888888889,33840.457,13.833333333333334,1846018.6577499995,596.8333333333334,139.42395833333333,223990.06825,33.58571428571428,18.4,33.51428571428571,18.4
49.0,Cherry_EC6_NoLight,EC6,no light,33.51428571428571,18.4,19.814583333333335,82.98194444444444,498.4791666666667,29498.8895,16.0,1875517.5472499996,612.8333333333334,139.13194444444446,218851.04375,33.51428571428571,18.4,33.44285714285714,18.4
50.0,Cherry_EC6_NoLight,EC6,no light,33.44285714285714,18.4,19.654861111111114,84.30694444444445,493.05555555555554,29088.504,18.0,1904606.0512499996,630.8333333333334,138.78715277777778,207307.51575,33.44285714285714,18.4,33.37142857142857,18.4
51.0,Cherry_EC6_NoLight,EC6,no light,33.37142857142857,18.4,19.21875,84.48784722222223,494.09027777777777,24531.079,18.0,1929137.1302499995,648.8333333333334,138.0625,197976.67100000003,33.37142857142857,18.4,33.3,18.4
52.0,Cherry_EC6_NoLight,EC6,no light,33.3,18.4,19.79965277777778,81.57465277777777,488.78472222222223,32765.561,15.75,1961902.6912499995,664.5833333333334,137.51215277777777,201741.7025,33.3,18.4,33.628571428571426,18.4
53.0,Cherry_EC6_NoLight,EC6,no light,33.628571428571426,18.4,19.303819444444443,85.74895833333333,495.97569444444446,25562.954,18.0,1987465.6452499994,682.5833333333334,137.55381944444446,204106.68250000002,33.628571428571426,18.4,33.957142857142856,18.4
54.0,Cherry_EC6_NoLight,EC6,no light,33.957142857142856,18.4,19.65,84.75312500000001,491.0208333333333,28060.5185,17.666666666666668,2015526.1637499994,700.25,137.52951388888889,203347.96300000002,33.957142857142856,18.4,34.285714285714285,18.4
55.0,Cherry_EC6_NoLight,EC6,no light,34.285714285714285,18.4,19.93368613138686,83.3918613138686,491.7517518248176,29651.613250000002,16.166666666666668,2045177.7769999993,716.4166666666666,137.37535279805354,199159.11925,34.285714285714285,18.4,34.614285714285714,18.4
56.0,Cherry_EC6_NoLight,EC6,no light,34.614285714285714,18.4,19.782291666666666,84.54270833333334,490.3611111111111,29006.927,18.0,2074184.7039999992,734.4166666666666,137.34306113138686,198667.15675,34.614285714285714,18.4,34.94285714285714,18.4
57.0,Cherry_EC6_NoLight,EC6,no light,34.94285714285714,18.4,19.594444444444445,84.87673611111111,494.0208333333333,28360.3025,15.0,2102545.006499999,749.4166666666666,137.2826444647202,197938.95525000003,34.94285714285714,18.4,35.27142857142857,18.4
58.0,Cherry_EC6_NoLight,EC6,no light,35.27142857142857,18.4,19.55173611111111,85.34097222222222,484.25347222222223,28610.503,17.25,2131155.509499999,766.6666666666666,137.6156305758313,202018.37925000003,35.27142857142857,18.4,35.6,18.4
