days_to_maturity,avg_temperature_C,min_temperature_C,max_temperature_C,humidity_percent,co2_ppm,light_intensity_lux,photoperiod_hours,irrigation_mm,fertilizer_N_kg_ha,fertilizer_P_kg_ha,fertilizer_K_kg_ha,pest_severity,pH,yield_kg_per_m2,variety_Beefsteak,variety_Cherry,variety_Heirloom,variety_Roma,temp_range,NPK_total,N_ratio,P_ratio,K_ratio,light_energy
81.0,24.6,23.4,27.4,78.2,715.0,25248.0,13.6,7.7,191.0,91.0,207.0,4.8,6.1,13.33,1,0,0,0,4.0,489.0,0.39059304623600605,0.18609406914909188,0.4233128825699123,343372.8
63.0,28.3,25.8,30.8,88.1,925.0,26541.0,11.2,5.7,215.0,57.0,235.0,2.0,6.7,20.96,0,0,1,0,5.0,507.0,0.4240631155343923,0.11242603528121098,0.4635108472120102,297259.19999999995
63.0,27.8,26.0,29.1,82.1,806.0,23894.0,10.4,6.7,203.0,54.0,191.0,0.3,6.7,17.14,0,0,1,0,3.1000000000000014,448.0,0.4531249989885603,0.12053571401666135,0.42633928476263555,248497.6
71.0,24.1,22.8,26.0,73.0,747.0,25017.0,14.4,5.2,193.0,111.0,219.0,0.0,6.1,22.08,0,1,0,0,3.1999999999999993,523.0,0.36902485589096584,0.2122370932844415,0.41873804891254673,360244.8
86.0,23.5,21.1,25.2,67.5,723.0,34390.0,15.8,8.4,179.0,86.0,243.0,0.0,6.7,14.47,0,0,1,0,4.099999999999998,508.0,0.35236220403078305,0.1692913382494265,0.4783464557512865,543362.0
82.0,24.8,22.8,26.1,77.8,817.0,18948.0,10.5,8.7,247.0,87.0,156.0,0.7,6.1,13.96,0,0,1,0,3.3000000000000007,490.0,0.5040816316243232,0.17755102004581425,0.3183673462890462,198954.0
63.0,25.3,24.3,26.9,87.0,862.0,28418.0,14.9,5.6,195.0,80.0,157.0,1.4,6.0,20.09,0,0,0,1,2.599999999999998,432.0,0.4513888878440072,0.18518518475651577,0.3634259250846622,423428.2
82.0,29.2,27.1,30.5,65.7,686.0,18993.0,10.0,5.9,190.0,110.0,210.0,3.1,7.0,18.73,0,0,0,1,3.3999999999999986,510.0,0.37254901887735486,0.21568627408688967,0.41176470507497115,189930.0
84.0,25.1,22.4,27.1,74.6,642.0,31248.0,10.2,6.7,163.0,62.0,152.0,3.3,6.8,18.06,1,0,0,0,4.700000000000003,377.0,0.43236074155872484,0.16445623298552722,0.40318302280322804,318729.6
76.0,27.3,26.3,29.9,84.8,1068.0,17911.0,10.0,7.0,177.0,113.0,203.0,2.4,7.5,16.91,0,0,1,0,3.599999999999998,493.0,0.35902636844010877,0.22920892448436322,0.4117647050471304,179110.0
70.0,25.9,23.9,27.3,80.3,743.0,42556.0,15.6,4.7,167.0,50.0,176.0,3.1,6.2,23.32,0,0,0,1,3.400000000000002,393.0,0.4249363856871848,0.12722646278059424,0.4478371489876917,663873.6
65.0,26.1,24.7,27.3,82.0,803.0,34375.0,14.7,6.3,227.0,70.0,179.0,0.8,6.1,23.6,1,0,0,0,2.6000000000000014,476.0,0.47689075530064967,0.14705882322046465,0.37605041937804534,505312.5
84.0,25.3,23.5,28.1,76.2,826.0,36545.0,14.9,8.2,166.0,119.0,216.0,0.5,6.3,19.2,0,1,0,0,4.600000000000001,501.0,0.33133732468794946,0.2375249496256987,0.43113772369034387,544520.5
86.0,23.7,21.5,24.8,78.5,1048.0,31622.0,13.0,5.2,169.0,120.0,170.0,2.1,7.0,20.61,1,0,0,0,3.3000000000000007,459.0,0.368191720330737,0.26143790792715055,0.37037036956346325,411086.0
61.0,27.1,25.1,29.0,80.3,823.0,16197.0,10.7,7.0,208.0,72.0,205.0,2.1,5.3,11.6,0,0,0,1,3.8999999999999986,485.0,0.42886597849718355,0.14845360794133278,0.42268041149962804,173307.9
72.0,26.5,23.7,28.9,82.1,869.0,40779.0,14.2,7.4,195.0,70.0,212.0,0.0,6.5,18.93,0,1,0,0,5.199999999999999,477.0,0.4088050305895073,0.14675052380136158,0.4444444435126951,579061.7999999999
84.0,22.5,20.7,24.3,81.1,897.0,19550.0,10.0,4.8,169.0,73.0,216.0,2.2,6.3,16.79,0,1,0,0,3.6000000000000014,458.0,0.3689956323821056,0.15938864594019947,0.4716157194942888,195500.0
71.0,23.7,22.5,25.5,64.2,1013.0,35185.0,13.0,7.8,179.0,87.0,214.0,0.6,6.9,15.14,0,1,0,0,3.0,480.0,0.37291666588975697,0.18124999962239582,0.4458333324045139,457405.0
61.0,21.0,19.6,22.5,87.4,876.0,35700.0,14.6,6.0,150.0,100.0,206.0,4.9,6.1,15.48,1,0,0,0,2.8999999999999986,456.0,0.3289473676996768,0.21929824513311788,0.4517543849742228,521220.0
64.0,28.0,26.5,30.8,84.2,1094.0,22744.0,10.5,7.8,231.0,80.0,200.0,1.0,6.1,15.05,0,0,1,0,4.300000000000001,511.0,0.4520547936359006,0.15655577268775778,0.39138943171939444,238812.0
90.0,23.5,20.4,26.7,73.7,826.0,38458.0,15.7,7.1,207.0,55.0,203.0,3.0,5.4,19.56,0,1,0,0,6.300000000000001,465.0,0.4451612893652445,0.11827956963810846,0.43655913884610936,603790.6
72.0,26.5,24.5,28.6,78.5,846.0,10085.0,10.0,8.6,186.0,96.0,214.0,2.8,5.7,13.88,0,0,1,0,4.100000000000001,496.0,0.3749999992439516,0.19354838670655566,0.4314516120333637,100850.0
75.0,25.4,23.1,27.1,58.9,954.0,24693.0,10.0,7.2,204.0,56.0,207.0,0.0,6.3,15.06,0,0,1,0,4.0,467.0,0.4368308341823751,0.11991434663829904,0.44325481703799824,246930.0
75.0,29.0,27.8,31.3,64.9,1034.0,30574.0,14.2,9.7,226.0,91.0,221.0,0.1,6.2,15.76,0,0,1,0,3.5,538.0,0.42007434866157184,0.16914498109824352,0.41078066838144855,434150.8
66.0,25.7,23.9,27.7,77.5,616.0,27509.0,10.0,11.2,202.0,99.0,167.0,3.3,6.2,12.08,1,0,0,0,3.8000000000000007,468.0,0.4316239307016583,0.21153846108645627,0.3568376060751333,275090.0
61.0,27.3,26.1,28.6,68.0,619.0,31556.0,14.4,8.8,189.0,73.0,158.0,2.8,6.8,12.6,0,0,1,0,2.5,420.0,0.44999999892857145,0.1738095233956916,0.3761904752947846,454406.4
70.0,28.2,26.4,30.1,67.3,733.0,37332.0,14.1,6.3,151.0,55.0,242.0,4.3,7.1,17.09,1,0,0,0,3.700000000000003,448.0,0.3370535706762197,0.12276785686882175,0.5401785702228157,526381.2
71.0,22.3,21.1,23.9,58.4,684.0,32325.0,11.8,7.1,226.0,82.0,167.0,1.8,7.3,20.6,0,0,1,0,2.799999999999997,475.0,0.4757894726825485,0.17263157858393352,0.35157894662825484,381435.0
87.0,27.2,25.2,28.7,63.6,790.0,42373.0,16.0,7.9,220.0,59.0,207.0,1.5,6.7,19.92,0,1,0,0,3.5,486.0,0.45267489618791174,0.12139917670493997,0.42592592504953514,677968.0
69.0,26.9,25.4,28.2,83.1,628.0,18384.0,10.0,6.3,169.0,91.0,199.0,2.8,6.3,16.0,0,1,0,0,2.8000000000000007,459.0,0.368191720330737,0.19825708017808916,0.4335511973125246,183840.0
74.0,25.7,23.3,26.9,71.6,839.0,29479.0,12.7,5.9,180.0,104.0,192.0,3.2,5.9,20.7,0,0,0,1,3.599999999999998,476.0,0.37815125970976626,0.21848739449897606,0.4033613436904174,374383.3
85.0,23.7,20.8,26.4,81.0,785.0,38943.0,15.9,6.2,233.0,58.0,155.0,1.3,6.7,23.39,0,0,1,0,5.599999999999998,446.0,0.5224215234923284,0.130044842757747,0.3475336315077721,619193.7000000001
80.0,24.3,21.9,26.4,78.3,872.0,30496.0,10.1,8.0,242.0,70.0,225.0,4.7,6.2,16.69,0,0,0,1,4.5,537.0,0.4506517682483207,0.13035381726191095,0.4189944126275709,308009.6
62.0,27.2,25.0,28.6,57.0,699.0,19124.0,10.0,8.7,177.0,52.0,234.0,2.9,7.2,13.17,0,0,1,0,3.6000000000000014,463.0,0.38228941602097316,0.11231101487621811,0.5053995669429815,191240.0
82.0,24.5,21.7,27.5,87.4,941.0,20587.0,10.0,10.2,168.0,68.0,181.0,0.9,6.0,15.29,0,0,0,1,5.800000000000001,417.0,0.40287769687559305,0.16306954397345433,0.4340527567528711,205870.0
79.0,25.3,24.1,26.7,78.0,805.0,27419.0,11.7,7.6,240.0,65.0,207.0,1.7,7.3,15.1,0,1,0,0,2.599999999999998,512.0,0.4687499990844727,0.12695312475204468,0.40429687421035765,320802.3
70.0,25.9,22.6,28.3,85.2,900.0,34244.0,15.1,6.1,167.0,60.0,169.0,1.2,6.9,20.07,0,0,1,0,5.699999999999999,396.0,0.42171717065222936,0.1515151511325375,0.42676767568998064,517084.39999999997
68.0,24.1,22.6,26.8,72.3,779.0,19831.0,10.0,9.4,203.0,67.0,237.0,3.3,6.6,11.06,1,0,0,0,4.199999999999999,507.0,0.40039447652782156,0.13214990112001992,0.46745562037977195,198310.0
86.0,25.9,24.7,27.6,79.7,691.0,41915.0,16.0,7.9,174.0,102.0,163.0,2.1,6.3,15.9,1,0,0,0,2.900000000000002,439.0,0.39635535217231127,0.23234624092859626,0.3712984046211881,670640.0
65.0,24.4,22.7,25.7,79.9,699.0,34425.0,15.5,9.5,194.0,85.0,157.0,1.1,6.4,13.23,0,0,0,1,3.0,436.0,0.44495412741983,0.19495412799322448,0.36009174229336754,533587.5
74.0,21.9,18.9,23.2,84.9,843.0,38919.0,12.7,2.1,172.0,108.0,182.0,3.0,7.0,14.86,0,1,0,0,4.300000000000001,462.0,0.37229437148854033,0.23376623326024626,0.3939393930867113,494271.3
66.0,25.8,24.0,27.3,71.2,855.0,29748.0,10.0,8.6,179.0,75.0,241.0,0.0,6.5,16.5,0,1,0,0,3.3000000000000007,495.0,0.3616161608856239,0.1515151512090603,0.4868686858851138,297480.0
69.0,25.1,22.9,26.4,94.4,604.0,28183.0,10.0,8.6,153.0,74.0,225.0,2.4,6.6,9.62,0,0,0,1,3.5,452.0,0.3384955744723549,0.1637168137970867,0.497787609518169,281830.0
85.0,23.6,22.3,25.1,80.4,875.0,29857.0,10.0,5.2,200.0,91.0,180.0,1.5,6.6,22.34,0,0,0,1,2.8000000000000007,471.0,0.4246284492046105,0.1932059443880978,0.3821656042841495,298570.0
69.0,24.5,22.7,25.8,55.0,621.0,26496.0,13.4,5.9,176.0,101.0,153.0,2.8,6.8,20.18,0,1,0,0,3.1000000000000014,430.0,0.4093023246295295,0.23488372038399136,0.35581395266089777,355046.4
80.0,26.8,24.0,28.1,65.1,958.0,45684.0,15.9,10.0,234.0,89.0,244.0,1.0,6.5,15.31,0,0,0,1,4.100000000000001,567.0,0.4126984119705495,0.1569664900229868,0.43033509624279526,726375.6
80.0,27.2,23.5,30.6,84.1,993.0,23181.0,12.6,7.5,244.0,85.0,150.0,0.2,5.8,16.87,1,0,0,0,7.100000000000001,479.0,0.509394570961598,0.17745302676940913,0.31315240018131024,292080.6
69.0,25.4,23.5,27.0,62.8,799.0,27721.0,10.0,8.7,228.0,74.0,169.0,1.4,5.9,15.41,0,1,0,0,3.5,471.0,0.48407643209325596,0.1571125262057059,0.3588110395778959,277210.0
82.0,21.0,19.4,23.0,90.8,745.0,38055.0,13.3,6.2,168.0,57.0,220.0,3.4,6.9,13.15,1,0,0,0,3.6000000000000014,445.0,0.3775280890392627,0.12808988735260698,0.4943820213609393,506131.5
70.0,21.1,19.9,22.8,86.3,900.0,21979.0,11.0,5.1,178.0,103.0,196.0,1.1,7.5,17.75,0,0,0,1,2.900000000000002,477.0,0.37316561766631945,0.21593291359343206,0.41090146664381244,241769.0
61.0,24.5,23.0,26.1,73.6,1075.0,46158.0,15.1,6.9,182.0,109.0,215.0,2.2,6.8,20.98,0,1,0,0,3.1000000000000014,506.0,0.35968379375556564,0.21541501933712448,0.42490118493102536,696985.7999999999
76.0,24.3,21.9,26.2,67.6,857.0,12758.0,10.0,8.2,210.0,73.0,180.0,1.5,5.9,15.99,0,0,0,1,4.300000000000001,463.0,0.4535637139231885,0.15766738626853696,0.3887688976484473,127580.0
74.0,26.9,24.4,28.3,61.4,596.0,29554.0,10.0,10.4,152.0,109.0,198.0,2.4,6.6,11.99,1,0,0,0,3.900000000000002,459.0,0.3311546833743907,0.23747276636716172,0.43137254807979836,295540.0
75.0,28.2,26.2,30.2,77.2,986.0,18293.0,10.0,7.2,229.0,72.0,246.0,0.6,6.9,16.42,0,1,0,0,4.0,547.0,0.41864716559662307,0.13162705643212605,0.4497257761430973,182930.0
90.0,27.8,26.6,30.1,90.8,873.0,25290.0,10.0,6.9,205.0,61.0,203.0,2.5,6.5,15.13,1,0,0,0,3.5,469.0,0.4371002122876328,0.13006396560753952,0.43283581997263154,252900.0
73.0,25.2,24.0,27.9,70.9,958.0,35549.0,11.3,9.7,241.0,55.0,177.0,4.5,5.6,14.12,0,1,0,0,3.8999999999999986,473.0,0.5095137409946855,0.11627906952160873,0.37420718736954084,401703.7
72.0,27.5,26.1,28.6,73.8,872.0,39007.0,15.9,8.4,159.0,95.0,199.0,0.0,6.2,13.41,0,0,1,0,2.5,453.0,0.3509933767086239,0.20971302381961804,0.43929359726425254,620211.3
87.0,24.5,23.3,26.4,62.5,860.0,39960.0,15.6,7.6,166.0,108.0,160.0,0.7,6.0,17.75,0,0,1,0,3.099999999999998,434.0,0.38248847838136296,0.2488479256938988,0.3686635936205908,623376.0
83.0,26.0,23.6,27.5,81.2,631.0,25629.0,10.0,6.6,159.0,113.0,160.0,1.3,7.0,16.05,0,1,0,0,3.8999999999999986,432.0,0.3680555547035751,0.2615740734685785,0.37037036951303154,256290.0
89.0,24.2,22.5,27.6,86.1,885.0,27499.0,10.7,5.9,175.0,96.0,174.0,1.4,7.1,21.74,0,1,0,0,5.100000000000001,445.0,0.39325842608256534,0.21573033659386442,0.39101123507637925,294239.3
79.0,24.3,23.1,25.6,82.5,1053.0,25609.0,11.9,7.7,167.0,92.0,175.0,1.6,5.9,12.42,0,0,1,0,2.5,434.0,0.38479262584149165,0.2119815663318397,0.4032258055225212,304747.10000000003
79.0,26.6,23.5,28.3,84.7,668.0,32367.0,15.9,10.1,226.0,92.0,247.0,2.3,5.2,14.14,0,0,1,0,4.800000000000001,565.0,0.3999999992920354,0.16283185811888168,0.43716814081917144,514635.3
61.0,26.5,24.8,27.7,92.4,654.0,22900.0,10.0,10.0,180.0,54.0,176.0,0.9,7.0,11.68,0,1,0,0,2.8999999999999986,410.0,0.43902438917311126,0.13170731675193337,0.429268291635931,229000.0
68.0,26.2,25.1,27.6,74.8,839.0,37939.0,14.7,8.3,215.0,84.0,179.0,3.7,6.1,14.05,0,1,0,0,2.5,478.0,0.4497907940380946,0.17573221720558113,0.3744769866642741,557703.2999999999
83.0,24.0,21.5,25.6,80.7,633.0,39603.0,14.6,4.3,232.0,81.0,224.0,0.2,6.6,23.44,0,0,1,0,4.100000000000001,537.0,0.43202979435376204,0.15083798854592553,0.41713221523811506,578203.7999999999
85.0,25.7,23.8,27.7,72.1,907.0,46541.0,15.7,9.1,174.0,102.0,230.0,1.5,5.9,17.67,0,1,0,0,3.8999999999999986,506.0,0.34387351710696934,0.20158102726960272,0.4545454536471434,730693.7
64.0,25.9,24.8,28.9,68.5,935.0,30887.0,10.1,9.5,160.0,96.0,240.0,0.0,6.7,11.9,0,0,1,0,4.099999999999998,496.0,0.3225806445109261,0.19354838670655566,0.4838709667663892,311958.7
70.0,23.2,20.3,25.1,83.4,1051.0,30532.0,14.2,7.0,170.0,99.0,242.0,0.8,6.2,15.75,0,0,1,0,4.800000000000001,511.0,0.3326810169614853,0.19373776870110027,0.4735812123804673,433554.39999999997
72.0,26.6,24.5,28.1,83.1,609.0,16986.0,10.0,10.4,166.0,50.0,211.0,0.2,5.7,12.18,0,0,1,0,3.6000000000000014,427.0,0.38875878129096303,0.11709601846113345,0.49414519790598316,169860.0
89.0,24.4,22.3,25.6,62.9,899.0,41093.0,15.7,5.8,160.0,91.0,156.0,1.7,6.3,21.81,0,1,0,0,3.3000000000000007,407.0,0.39312039215449535,0.22358722303786924,0.38329238235063295,645160.1
76.0,25.3,23.6,26.5,77.0,819.0,48008.0,14.9,4.6,230.0,98.0,194.0,0.2,7.4,28.24,0,1,0,0,2.8999999999999986,522.0,0.4406130259758371,0.18773946324187843,0.37164750886657566,715319.2000000001
77.0,22.9,21.9,24.0,69.5,801.0,31434.0,10.1,7.4,212.0,101.0,160.0,2.0,6.8,14.21,0,0,0,1,2.1000000000000014,473.0,0.44820295888329187,0.21353065493968149,0.33826638406286175,317483.39999999997
85.0,26.8,24.9,29.1,66.2,635.0,14302.0,11.7,7.8,201.0,103.0,180.0,1.0,6.4,13.74,1,0,0,0,4.200000000000003,484.0,0.41528925534031147,0.212809916915682,0.37190082567789085,167333.4
89.0,27.6,25.3,29.4,85.0,857.0,36491.0,14.3,9.2,192.0,118.0,193.0,4.8,6.4,10.82,0,1,0,0,4.099999999999998,503.0,0.38170974079182957,0.23459244486164524,0.3836978123584537,521821.30000000005
88.0,26.4,23.7,29.1,81.4,620.0,24578.0,13.8,6.7,240.0,96.0,156.0,2.4,6.1,18.78,1,0,0,0,5.400000000000002,492.0,0.4878048770573072,0.19512195082292286,0.31707317008724967,339176.4
62.0,26.0,24.0,27.5,75.0,675.0,33145.0,12.2,6.1,189.0,82.0,171.0,4.5,6.7,14.78,0,0,0,1,3.5,442.0,0.42760180898732625,0.1855203615712209,0.3868778271790094,404369.0
75.0,27.0,24.3,28.7,84.7,727.0,36356.0,15.4,7.5,225.0,80.0,215.0,5.1,5.5,17.95,0,1,0,0,4.399999999999999,520.0,0.4326923068602071,0.15384615355029585,0.41346153766642013,559882.4
90.0,22.0,19.3,23.6,71.1,817.0,18397.0,10.0,8.5,233.0,72.0,198.0,1.9,6.7,7.81,0,0,1,0,4.300000000000001,503.0,0.4632206750234181,0.14314115279693607,0.3936381701915742,183970.0
80.0,23.8,22.2,25.9,74.5,674.0,21252.0,10.0,9.3,194.0,83.0,185.0,1.3,6.8,12.25,0,0,1,0,3.6999999999999993,462.0,0.4199134190045164,0.17965367926481887,0.40043289956616257,212520.0
71.0,21.9,20.8,24.1,82.5,966.0,33367.0,13.8,6.6,214.0,103.0,227.0,2.3,6.9,19.49,1,0,0,0,3.3000000000000007,544.0,0.3933823522180471,0.1893382349460694,0.41727941099764815,460464.60000000003
67.0,25.6,22.8,28.9,75.6,612.0,21588.0,11.5,11.6,221.0,104.0,177.0,0.0,6.5,9.57,0,0,1,0,6.099999999999998,502.0,0.440239042947731,0.207171314328344,0.35258964073189314,248262.0
89.0,23.3,22.1,25.8,70.5,859.0,21257.0,10.0,8.1,167.0,97.0,243.0,2.4,5.7,14.09,0,1,0,0,3.6999999999999993,507.0,0.32938855950810936,0.19132149863644676,0.47928993988305735,212570.0
78.0,25.1,22.9,28.6,82.7,831.0,23855.0,10.0,4.7,231.0,93.0,162.0,0.4,6.9,21.98,0,0,1,0,5.700000000000003,486.0,0.47530864099730735,0.19135802429761722,0.3333333326474623,238550.0
71.0,27.0,24.2,30.4,64.8,1036.0,21459.0,11.2,9.6,156.0,88.0,174.0,3.4,7.0,11.31,1,0,0,0,6.199999999999999,418.0,0.37320574073395757,0.21052631528582222,0.4162679415878757,240340.8
85.0,24.7,22.2,27.5,74.0,898.0,40105.0,16.0,10.6,168.0,103.0,151.0,2.0,6.4,16.21,0,0,1,0,5.300000000000001,422.0,0.39810426445946856,0.24407582880550752,0.35781990436535566,641680.0
90.0,23.4,20.8,25.2,74.9,1084.0,34129.0,10.0,5.8,221.0,68.0,192.0,3.1,5.9,19.54,1,0,0,0,4.399999999999999,481.0,0.4594594585042423,0.1413721410782284,0.39916839833852724,341290.0
64.0,25.5,24.4,26.6,76.6,779.0,22975.0,10.0,10.8,226.0,117.0,154.0,0.0,6.7,13.44,0,1,0,0,2.200000000000003,497.0,0.45472836930638155,0.23541247437542762,0.3098591543061184,229750.0
60.0,28.3,27.2,29.4,64.4,782.0,23521.0,10.0,9.3,236.0,76.0,187.0,2.7,6.2,11.3,1,0,0,0,2.1999999999999993,499.0,0.47294589083577976,0.1523046089132172,0.374749498246995,235210.0
70.0,23.8,22.4,25.1,55.7,746.0,30840.0,10.0,4.0,225.0,84.0,180.0,1.0,7.8,23.15,1,0,0,0,2.700000000000003,489.0,0.46012269844555687,0.1717791407530079,0.36809815875644547,308400.0
70.0,24.1,23.0,25.2,79.0,646.0,26748.0,10.0,6.1,215.0,74.0,235.0,1.6,6.8,19.93,0,1,0,0,2.1999999999999993,524.0,0.4103053427284249,0.1412213737762951,0.44847328158688304,267480.0
90.0,29.6,26.5,31.5,84.2,878.0,37816.0,14.7,7.1,175.0,84.0,150.0,3.1,6.1,18.14,1,0,0,0,5.0,409.0,0.4278728595895529,0.2053789726029854,0.3667481653624739,555895.2
78.0,26.3,24.6,27.8,70.8,691.0,20366.0,10.0,6.3,202.0,92.0,223.0,0.0,6.1,15.89,0,0,0,1,3.1999999999999993,517.0,0.3907156665556757,0.17794970952040676,0.4313346219896816,203660.0
84.0,26.8,25.6,28.4,85.7,833.0,33743.0,15.8,6.5,178.0,117.0,237.0,0.9,6.6,18.27,0,1,0,0,2.799999999999997,532.0,0.33458646553649163,0.21992481161668267,0.44548872096712644,533139.4
62.0,21.8,18.7,24.6,79.0,778.0,20312.0,10.0,6.4,208.0,76.0,157.0,1.9,6.7,15.6,0,1,0,0,5.900000000000002,441.0,0.47165532772867275,0.1723356005162458,0.35600906948750777,203120.0
62.0,23.0,21.2,24.7,63.2,602.0,43638.0,15.6,7.2,239.0,64.0,171.0,2.8,6.5,18.24,0,0,1,0,3.5,474.0,0.5042194082189464,0.13502109676155888,0.3607594929097901,680752.7999999999
72.0,25.7,24.4,28.4,70.2,467.0,23357.0,10.0,6.2,220.0,114.0,218.0,0.3,6.6,16.91,0,0,0,1,4.0,552.0,0.398550723915669,0.2065217387563012,0.3949275355164356,233570.0
77.0,20.8,19.6,22.3,85.8,755.0,27843.0,10.7,6.2,188.0,116.0,153.0,0.7,6.8,13.42,0,0,1,0,2.6999999999999993,457.0,0.4113785548985152,0.2538293211075945,0.3347921218057065,297920.1
61.0,24.8,21.7,26.0,76.4,761.0,27800.0,12.1,7.9,213.0,112.0,213.0,2.7,6.6,14.41,0,1,0,0,4.300000000000001,538.0,0.39591077993325136,0.20817843827476126,0.39591077993325136,336380.0
73.0,27.4,26.2,29.7,67.5,555.0,44108.0,14.8,7.8,231.0,73.0,242.0,4.7,7.2,17.86,0,0,0,1,3.5,546.0,0.4230769223020569,0.13369963345476257,0.44322344241167866,652798.4
64.0,22.2,18.7,24.7,88.3,787.0,28575.0,15.6,6.7,158.0,65.0,166.0,0.8,6.2,16.67,1,0,0,0,6.0,389.0,0.4061696647656307,0.1670951152516835,0.4267352174119917,445770.0
66.0,22.5,20.8,24.0,77.3,1063.0,31263.0,13.2,7.4,217.0,114.0,185.0,0.6,6.1,16.01,0,0,0,1,3.1999999999999993,516.0,0.42054263484390964,0.22093023212998017,0.35852713108812573,412671.6
69.0,25.9,24.9,27.0,64.4,742.0,40120.0,13.8,7.7,238.0,52.0,167.0,4.6,6.5,16.58,0,1,0,0,2.1000000000000014,457.0,0.520787745031099,0.11378555773788718,0.36542669504283,553656.0
62.0,24.5,23.0,26.2,66.8,706.0,46540.0,15.9,9.5,175.0,115.0,186.0,2.0,6.8,13.49,0,0,0,1,3.1999999999999993,476.0,0.36764705805116166,0.24159663814790622,0.3907563017000918,739986.0
64.0,27.3,25.4,29.6,63.4,861.0,29240.0,15.7,4.5,249.0,76.0,154.0,1.2,5.9,19.22,0,1,0,0,4.200000000000003,479.0,0.519832984300975,0.15866388275853052,0.32150313085281185,459068.0
82.0,25.8,24.1,27.0,84.3,552.0,30475.0,16.0,8.3,156.0,84.0,191.0,0.2,6.2,13.85,1,0,0,0,2.8999999999999986,431.0,0.36194895507668456,0.19489559119513783,0.443155451407992,487600.0
71.0,25.8,23.3,28.6,72.1,1124.0,33659.0,10.4,7.2,206.0,92.0,173.0,1.7,6.3,13.28,0,0,1,0,5.300000000000001,471.0,0.4373673026807488,0.19532908663412082,0.36730360856198807,350053.60000000003
62.0,24.0,22.7,25.0,80.0,747.0,28849.0,10.0,5.4,161.0,101.0,241.0,3.1,6.6,21.45,1,0,0,0,2.3000000000000007,503.0,0.32007952222648206,0.20079522822903534,0.47912524755641106,288490.0
77.0,25.6,23.8,26.7,80.7,582.0,19768.0,10.0,6.6,190.0,59.0,156.0,2.3,7.1,18.69,0,1,0,0,2.8999999999999986,405.0,0.4691358013107758,0.14567901198597774,0.38518518423411063,197680.0
80.0,25.2,23.2,27.9,84.9,778.0,21886.0,10.0,8.4,197.0,57.0,190.0,2.2,6.3,12.68,0,0,0,1,4.699999999999999,444.0,0.4436936926943836,0.12837837808923788,0.4279279269641263,218860.0
83.0,21.5,18.0,23.3,65.8,618.0,41337.0,15.9,4.8,178.0,61.0,228.0,0.0,6.6,24.32,0,0,0,1,5.300000000000001,467.0,0.3811563161003077,0.1306209847310043,0.4882226970273604,657258.3
86.0,23.9,21.7,25.3,81.3,865.0,20683.0,10.0,6.4,221.0,85.0,242.0,1.2,6.7,19.2,0,1,0,0,3.6000000000000014,548.0,0.40328467079692576,0.1551094887680484,0.4416058386102083,206830.0
82.0,25.4,24.2,27.0,75.4,860.0,34446.0,12.2,7.3,151.0,93.0,192.0,1.5,6.4,17.83,0,0,0,1,2.8000000000000007,436.0,0.3463302744350223,0.2133027518043515,0.44036697146704823,420241.19999999995
82.0,24.8,21.9,27.7,70.6,772.0,29270.0,10.0,5.8,203.0,100.0,239.0,0.0,6.1,22.74,0,0,1,0,5.800000000000001,542.0,0.374538744696423,0.18450184467804087,0.4409594087805177,292700.0
69.0,27.6,24.1,31.0,65.5,908.0,40494.0,14.1,7.3,249.0,105.0,164.0,1.9,6.0,17.39,1,0,0,0,6.899999999999999,518.0,0.4806949797669981,0.20270270231138474,0.3166023159911152,570965.4
90.0,25.4,22.8,26.6,63.6,1045.0,17836.0,10.0,6.7,200.0,96.0,224.0,4.3,6.4,20.57,0,1,0,0,3.8000000000000007,520.0,0.3846153838757396,0.18461538426035504,0.4307692299408284,178360.0
85.0,24.3,22.5,26.5,76.9,1021.0,37718.0,12.3,7.0,229.0,109.0,192.0,0.0,6.3,23.15,0,0,1,0,4.0,530.0,0.43207547088287646,0.2056603769704521,0.36226415025987896,463931.4
80.0,25.8,22.9,27.9,83.9,938.0,26988.0,10.0,7.6,161.0,58.0,195.0,3.0,6.6,12.79,0,1,0,0,5.0,414.0,0.38888888794954374,0.1400966180190903,0.471014491615907,269880.0
85.0,23.9,20.5,24.9,74.9,656.0,34036.0,13.9,7.0,171.0,110.0,200.0,2.9,6.3,20.69,0,0,0,1,4.399999999999999,481.0,0.3555093547702508,0.22869022821478124,0.41580041493596587,473100.4
67.0,28.7,26.4,30.9,73.7,669.0,25012.0,10.0,8.8,197.0,88.0,233.0,2.3,7.4,11.59,0,0,1,0,4.5,518.0,0.3803088795746933,0.16988416955620816,0.44980694893859663,250120.0
89.0,20.2,19.1,23.6,68.9,748.0,26791.0,13.6,4.6,232.0,65.0,250.0,3.6,6.7,17.3,0,0,1,0,4.5,547.0,0.424131626281295,0.1188299815012249,0.45703839038932653,364357.6
85.0,24.4,22.1,26.8,66.2,752.0,36938.0,14.6,10.3,172.0,60.0,165.0,1.5,6.7,15.8,0,0,0,1,4.699999999999999,397.0,0.43324936918576984,0.15113350087875693,0.4156171274165815,539294.7999999999
76.0,22.8,21.4,24.6,74.8,839.0,22932.0,10.0,4.5,156.0,116.0,217.0,1.5,6.6,18.5,1,0,0,0,3.200000000000003,489.0,0.3190184042555861,0.23721881342082043,0.4437627802786037,229320.0
